2018-02-26 19:10:42,b'This guy @Shehzad_Ind is bang on buck. Nation is reeling under serious issues. And all we do is sit down and discuss the discourse of her death. What are these ignorant ladies trying to prove. #SrideviDeathMystery https://t.co/zIjjIvF915'
2018-02-26 19:10:36,"b'Dear Indian Media, \nLet me confirm that I didn\xe2\x80\x99t kill #Sridevi Ji as I was not in Dubai on the said dates. \nAtleast this should be one less thing for you to worry on your conspiracy theories #SrideviDeathMystery https://t.co/6N9Pt3ZQSw'"
2018-02-26 19:10:25,b'Now from where all these scientists drawing theories in media coming from. Where were they all these days #SrideviDeathMystery #Sridevi #medialiteracy'
2018-02-26 19:10:18,"b""Boney Kapoor was in under a lot of debts and #sridevi has more than 250 crore with her.. so it's possible that #BoneyKapoor\n Murdered her wife.. bcoz she didn't accept to gave him money or any other reason.. bt its clear cut murder!! #SrideviDeathMystery"""
2018-02-26 19:09:55,b'When @AnchorAnandN discovered Archimedes principle during the #SrideviDeathMystery Show.. \n\nEureka......... https://t.co/MMjzFYBSSl'
2018-02-26 19:09:52,"b'Media could have laid out their garbage conspiracy theories in a matured, sensitive &amp; dignified manner instead of creating a animated bathtub with her body lying in it or calling Assholes in the debate. \n#SriDevi must be so sad looking at her mockery \n#SrideviDeathMystery'"
2018-02-26 19:09:25,b'I think least media can do is to break open door of hotel bathroom to prove its possible by 50+ man #SrideviDeathMystery @IndiaToday'
2018-02-26 19:09:15,"b""Its very sad to hear the demise of legendry acctress in this way. But wait for few month you will find the movie on the late sri Devi's mysterious death. Funeral is not yet done, but i hope one of the film director is already started to work on movie on her. #SrideviDeathMystery"""
2018-02-26 19:09:10,b'#SrideviDeathMystery best analysis &amp; judgement is possible only in fatafat media court of India @republic or @TimesNow or @IndiaToday or @CNNnews18  .... 75% will be clear tonight Prime Time n Rest will be in next 2 two days .... Supreme Court of India might take 1-50 years https://t.co/OUficqRcPJ'
2018-02-26 19:08:38,b'Vote here...\n\n#SrideviDeathMystery \n#Sridevi https://t.co/ckYbMb010b'
2018-02-26 19:08:19,"b""Indian Media Won't Even Let A Dead Person Die Peacefully. \nSuch Is The Joblessness of Journalists and News Channels In Our Country. \n\nDon't You People Understand What Is The Family Going through? \n\n#SrideviDeathMystery #Sridevi #RIPSridevi #RIPSrideviji"""
2018-02-26 19:08:18,b'Tough time for the Kapoor siblings...\n\n#ArjunKapoor #JahnviKapoor #KhushiKapoor #AnshulaKapoor @arjunk26 #sridevideath #RIPSridevi #SrideviDeathMystery #sridevideath #srideviji #BoneyKapoor #AccidentalDrowning #PeepingMoon\n\nhttps://t.co/b0G1b5t5lp'
2018-02-26 19:08:16,b'@inclusivemind @Mayavi101 @Vidyaraj51 @INCIndia Not a single one u retard\n#WoMannKiBaat\n#SrideviDeathMystery\n#KyaUlluBanaya\nManoj Baitha\nShashi Tharoor\nAccidental Drowning'
